Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Aruba,World,Consumer goods,Export,Export(US$ Mil),74.47,52.2,59.37,50.39,61.93,68.83,65.51,98.46,142.95,143.07,135.47,113.58,117.2,,,,14.23,,,,,,,,,,,,,,,,,
Aruba,World,Minerals,Export,Export(US$ Mil),0,0.01,0,0.01,0,0.31,0.01,0.01,0,0.04,0.01,0.01,0.03,1.25,0,0,0,0.02,0.01,0.01,0,0,,,,,,,,,,,,
Aruba,World,Raw materials,Export,Export(US$ Mil),3.46,3,4.65,4.64,15.33,12.53,3.58,3.57,3.26,3.56,2.29,0.71,0.5,,,,0.17,,,,,,,,,,,,,,,,,
Aruba,World,Capital goods,Export,Export(US$ Mil),5.43,5.39,8.51,6.66,5.77,7.15,4.46,7.88,8.33,9.69,6.63,3.7,9.48,,,,1.88,,,,,,,,,,,,,,,,,
Aruba,World,Plastic or Rubber,Export,Export(US$ Mil),0.62,0.57,0.38,0.57,0.57,0.95,0.53,0.72,0.49,0.72,0.39,0.27,1.21,0.31,0.32,0.25,0.63,0.53,0.56,0.67,0.5,0.51,,,,,,,,,,,,
Aruba,United Kingdom,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,21.64,44.89,40.8,88.17,68.02,56.68,62.95,54.05,51.4,52.39,38.45,39.47,,23.67,48.19,58.04,42.53,,,,,,,,,,,,
Aruba,World,Vegetable,Export,Export(US$ Mil),0.2,0.21,0.15,0.26,0.69,1.06,0.19,0.25,0.38,0.29,0.41,0.48,1.18,1.58,2.62,1.81,1.59,2.5,3.97,7.52,8.97,5.66,,,,,,,,,,,,
Aruba,Panama,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,27.59,32.79,21.97,29.11,24.09,17.77,13.9,10.5,21.62,30.28,29.79,,,,,,,,,,,,
Aruba,Netherlands Antilles,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,58.49,59.61,,31,33.14,27.55,24.48,25.82,25.31,26.54,29.61,,,,,,,,,,,,
Aruba,World,Footwear,Export,Export(US$ Mil),0.17,0.87,0.33,0.47,0.34,0.33,0.13,0.27,0.41,0.36,0.42,0.03,0.35,0.23,0.2,0.16,0.21,0.22,0.28,0.72,0.93,1.18,,,,,,,,,,,,
Aruba,Netherlands Antilles,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,18.97,26.51,11.42,12.9,,,8.89,9.68,10.5,12.06,,,,,,,,,,,,,
Aruba,World,Miscellaneous,Export,Export(US$ Mil),7.97,9.19,8.99,12.17,9.06,8.86,5.51,7.09,7.01,5.4,6.55,5.74,8.66,7.09,7.8,7.25,5.7,12.81,9.16,6.81,6.94,5.87,,,,,,,,,,,,
Aruba,...,...,Import,No. Of Import products,3414,3354,3399,3413,3385,3337,3347,3325,3213,3232,3235,3209,3263,1,1,1,186,1,1,1,1,1,,,,,,,,,,,,
Aruba,...,...,Export,No. Of Export products,895,825,881,941,985,1165,1076,1065,1100,1114,1046,1029,1132,1,1,1,115,1,1,1,1,1,,,,,,,,,,,,
Aruba,...,...,Export,No. Of Export partners,10,10,10,10,10,15,15,21,22,38,38,37,39,64,55,53,59,57,61,55,56,58,,,,,,,,,,,,
Aruba,World,Intermediate goods,Export,Export(US$ Mil),1.3,1.84,1.4,1.83,2.03,3.13,2.81,3.35,9.28,12.87,2.39,2.18,3.38,,,,2.89,,,,,,,,,,,,,,,,,
Aruba,World,Textiles and Clothing,Export,Export(US$ Mil),0.69,0.39,0.97,0.68,0.44,0.8,1.6,0.52,0.47,0.67,0.64,0.72,0.49,0.3,0.45,0.43,0.5,0.55,0.27,0.92,0.75,0.9,,,,,,,,,,,,
Aruba,World,Food Products,Export,Export(US$ Mil),56.59,32.71,35.6,28.25,37.58,45.18,46.71,78.49,124.68,129.17,116.9,101.85,101.56,67.78,65.13,82.49,81.54,48.61,54.2,82.95,102.72,123.33,,,,,,,,,,,,
Aruba,Curaçao,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,8.52,15.32,13.44,9.55,,5.53,13.44,25.15,31.66,7.09,24.14,,,,,,,,,,,,,,,,,,,,,,,
Aruba,World,Consumer goods,Import,Import(US$ Mil),750.15,560.67,796.79,792.92,751.19,704.23,766.53,855.74,902.39,859.18,835.31,736.68,702.52,,,,152.15,,,,,,,,,,,,,,,,,
Aruba,Unspecified,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,4.46,,6.53,6.68,13.82,38.03,14.35,,8.97,6.18,7.63,,,,,,,,,,,,,,,,,,,,,,,
Aruba,World,Transportation,Export,Export(US$ Mil),1.64,1.27,2.83,1.52,1.03,2.36,4.17,4.34,2.85,3.5,3.38,2.52,4.18,3.33,3.1,2.49,1.83,1.99,1.69,1.77,1.69,1.64,,,,,,,,,,,,
Aruba,Finland,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,45.56,,,,,,,,,,,,,,,,,,,,,,,
Aruba,China,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,39.23,34.05,43.22,35.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,World,Raw materials,Import,Import(US$ Mil),129.7,98.47,137.41,128.66,132.89,123.26,115.44,111.47,106.56,98.46,98.65,86.87,79.65,,,,35.01,,,,,,,,,,,,,,,,,
Aruba,Netherlands,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,181.91,144.97,169.48,158.8,154.97,99.64,120.83,144.31,144.71,144.58,139.72,120.88,177.78,126.7,130.68,132.15,129.77,121.32,107.39,104.14,94.46,94.5,,,,,,,,,,,,
Aruba,Colombia,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,43.67,9.54,,14.91,17.75,22.71,21.89,35.96,61.73,68.14,59.88,33.81,23.81,19.15,16.65,12.74,12.68,8.5,9.95,27.85,42.72,53.65,,,,,,,,,,,,
Aruba,Venezuela,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,,,,25.8,27.39,24.78,23.1,22.29,27.49,,,,,,,,,,,,
Aruba,Unspecified,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,132.22,128.4,216.02,175.33,182.11,381.34,167.87,101.35,174.66,107.4,76.97,,,,,,,,,,,,,,,,,,,,,,,
Aruba,Paraguay,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,47.55,,,,,,,,,,,,,,,,,,,,,,,,
